"ID",Title,Description,Guidances,Latitude,Longitude,Postal code,Country code,images
1133774,Kyoto Top Highlights 1 Day Bus Tour,"Discover the best of Kyoto in one perfectly organized day with this comfortable and efficient guided tour. Instead of navigating complex transport and scattered sights on your own, relax as we take you smoothly between Kyoto’s must-see temples, shrines, and scenic districts. Travel by air-conditioned coach, enjoy included admission tickets, and experience iconic highlights such as historic hillside temples, tranquil Zen gardens, atmospheric bamboo groves, and vibrant shrine pathways. With expert guidance and a well-paced itinerary that maximizes sightseeing while minimizing travel time, this tour is the ideal way to experience Kyoto’s rich culture, history, and beauty—stress-free and unforgettable.","{""guidanceTypes"":[{""id"":null,""created"":[2025,12,22,11,29,33,914480564],""guidanceType"":""GUIDED"",""languages"":[""en""],""displayLanguages"":[]}]}",34.983521,135.760486,601-8003,JP,https%3A%2F%2Fbokun.s3.amazonaws.com%2Fcf16b9d8-f723-460a-a24c-b8e2239ccf93.jpg
1149877,Kyoto: Traditional Mochi Pounding with Tastinh,,,,,,,
1149878,Kyoto: Traditional Mochi Pounding with Tasting,,,,,,,
1150129,1.5 Hour Kyoto Sake Experience with 10 Tastings,"Discover the world of Japanese sake in a relaxed, interactive setting at MUTEKI Theater, guided by a young, English-speaking local host who makes sake culture easy to understand and enjoyable for everyone. Rather than visiting large breweries, this experience focuses on learning through tasting, storytelling, and conversation in an intimate indoor venue.<br/><br/>- Taste multiple styles of sake, from dry to sweet and fruity, including varieties rarely found outside Japan<br/><br/>- Understand how ingredients, brewing methods, and regions affect flavor<br/><br/>- Enjoy Japanese snack pairings selected to complement each sake<br/><br/>- Compare different brews side by side and discover your personal taste preference<br/><br/>- Small-group setting with a friendly, relaxed atmosphere—more like learning from a local friend than a formal class","{""guidanceTypes"":[{""id"":null,""created"":[2026,1,29,11,39,48,533571992],""guidanceType"":""GUIDED"",""languages"":[""en""],""displayLanguages"":[]}]}",34.7050271,135.4984269,530-0012,JP,https%3A%2F%2Fbokun.s3.amazonaws.com%2Feefe66cd-7a38-4ecc-8b8b-38d85222925d.jpg
1150225,Osaka Dotonbori Food Tour Wagyu & Ramen Takoyaki,"What sets the food tour apart is the quality, balance, and local insight behind every stop.<br/><br/>Rather than rushing through many dishes, we carefully select three iconic Japanese foods—takoyaki, wagyu beef, and ramen—and guide you through why they matter, how they’re prepared, and how locals truly enjoy them. Each stop is chosen for taste, authenticity, and consistency, not tourist hype.<br/><br/>Led by a knowledgeable local guide, this experience is more than just eating. You’ll learn the cultural background of each dish, ordering tips you can use throughout your trip, and how Japanese food culture reflects everyday life.<br/><br/>- Small Group (Max 8 people)<br/>- Try luxury dishes like Japanese A5 Wagyu<br/>- Young & Passionate Guides","{""guidanceTypes"":[{""id"":null,""created"":[2026,1,29,14,53,38,646273087],""guidanceType"":""GUIDED"",""languages"":[""en""],""displayLanguages"":[]}]}",34.672077,135.500021,542-0086,JP,https%3A%2F%2Fbokun.s3.amazonaws.com%2F52ab10bb-0666-4b22-8a06-cfc27d1b155c.jpg
1151332,Kyoto Home Cooking Class and Takoyaki Gyoza Ramen,,,,,,,http%3A%2F%2Fbokun.s3.amazonaws.com%2F00f446dc-bae2-4ec9-9d3e-64877c9e9578.jpeg
1151653,Kyoto Home Cooking Class: Okonomiyaki & Japanese Cuisines,"What sets this experience apart is its focus on real Japanese home cooking, rather than restaurant-style or overly complex recipes. <br/><br/>Instead of spending hours preparing everything from scratch, this class is designed around how locals actually cook at home—efficient, practical, and full of flavor. <br/><br/>By making takoyaki, gyoza, and ramen in one session, you get to experience three iconic Japanese dishes in a short, well-paced 2–2.5 hour class without feeling rushed.<br/><br/>The small-group setting (maximum 6 participants) creates a relaxed, friendly atmosphere where you can truly engage with the instructors and other guests. <br/><br/>With local guides supporting the class, you receive personal attention, clear explanations, and a safe cooking environment. Located in central Kyoto near Shijo–Karasuma, this experience feels less like a tourist attraction and more like being invited into a local kitchen—sharing food, culture, and conversation the Japanese way.","{""guidanceTypes"":[{""id"":null,""created"":[2026,2,2,14,41,5,799694914],""guidanceType"":""GUIDED"",""languages"":[""en""],""displayLanguages"":[]}]}",35.0018878,135.7594675,600-8412,JP,https%3A%2F%2Fbokun.s3.amazonaws.com%2Fc0c49d30-1f31-4e83-831e-4d3b55c5a32b.jpg
1160582,Osaka: Ramen Making Experience & Tasting at Real Restaurant,,,,,,,http%3A%2F%2Fbokun.s3.amazonaws.com%2F9cc4da5d-b182-4020-a00c-caa8a8d9efac.jpeg
1161323,Exclusive 1 Hour Tea Ceremony with Geisha in Kyoto,"This experience combines a traditional tea ceremony and an authentic Maiko performance in one intimate setting. Held in a historic tea house with over 60 years of history, located in Kamishichiken Kyoto’s oldest geisha district — the atmosphere is truly exclusive and refined. Guests can enjoy both cultural arts in a single, elegant space while interacting directly with a Maiko, making it a rare and immersive experience that cannot be easily found elsewhere","{""guidanceTypes"":[{""id"":null,""created"":[2026,2,18,10,30,25,189506730],""guidanceType"":""GUIDED"",""languages"":[""en"",""ja""],""displayLanguages"":[]}]}",35.030464,135.7374995,602-8381,JP,https%3A%2F%2Fbokun.s3.amazonaws.com%2F15379854-7a56-4b35-8a77-02ecaa930f8e.jpg
1165523,Ramen Making Experience and Tasting in Osaka,"What sets this ramen experience apart is its focus on authenticity and real restaurant technique. You’ll learn how ramen is actually built in professional kitchens. <br/><br/>Located in the heart of Osaka’s American Mura, this experience takes place in one of the city’s most energetic food districts, adding to the atmosphere and cultural context. The class is designed to feel practical and hands-on, not staged or overly simplified. You’ll use techniques that real ramen shops rely on daily, guided by instructors who explain both the culinary process and the cultural background behind Japan’s ramen obsession.<br/><br/>With a small-group setting (max 10 people), you’ll have time to ask questions, refine your bowl, and truly engage with the process. It’s an ideal activity during a lunch break—efficient, interactive, and deeply satisfying. Instead of just eating ramen, you’ll gain the knowledge and confidence to understand it on a deeper level, making every future bowl in Japan even more enjoyable.<br/>","{""guidanceTypes"":[{""id"":null,""created"":[2026,2,27,0,38,42,223562327],""guidanceType"":""GUIDED"",""languages"":[""en""],""displayLanguages"":[]}]}",34.6717782,135.4989229,542-0086,JP,https%3A%2F%2Fbokun.s3.amazonaws.com%2F086bffc1-89d1-4e7a-aa77-c71d9c70a2e2.jpg
